country,date,total
Antigua and Barbuda,2020-05-01,25
Antigua and Barbuda,2020-05-10,25
Antigua and Barbuda,2020-05-11,25
Antigua and Barbuda,2020-05-12,25
Antigua and Barbuda,2020-05-13,25
Antigua and Barbuda,2020-05-14,25
Antigua and Barbuda,2020-05-15,25
Antigua and Barbuda,2020-05-16,25
Antigua and Barbuda,2020-05-17,25
Antigua and Barbuda,2020-05-18,25
Antigua and Barbuda,2020-05-19,25
Antigua and Barbuda,2020-05-02,25
Antigua and Barbuda,2020-05-20,25
Antigua and Barbuda,2020-05-21,25
Antigua and Barbuda,2020-05-22,25
Antigua and Barbuda,2020-05-23,25
Antigua and Barbuda,2020-05-24,25
Antigua and Barbuda,2020-05-25,25
Antigua and Barbuda,2020-05-26,25
Antigua and Barbuda,2020-05-27,25
Antigua and Barbuda,2020-05-28,25
Antigua and Barbuda,2020-05-29,25
Antigua and Barbuda,2020-05-03,25
Antigua and Barbuda,2020-05-30,25
Antigua and Barbuda,2020-05-31,26
Antigua and Barbuda,2020-05-04,25
Antigua and Barbuda,2020-05-05,25
Antigua and Barbuda,2020-05-06,25
Antigua and Barbuda,2020-05-07,25
Antigua and Barbuda,2020-05-08,25
Antigua and Barbuda,2020-05-09,25
Antigua and Barbuda,2020-06-01,26
Antigua and Barbuda,2020-06-10,26
Antigua and Barbuda,2020-06-11,26
Antigua and Barbuda,2020-06-12,26
Antigua and Barbuda,2020-06-13,26
Antigua and Barbuda,2020-06-14,26
Antigua and Barbuda,2020-06-15,26
Antigua and Barbuda,2020-06-16,26
Antigua and Barbuda,2020-06-17,26
Antigua and Barbuda,2020-06-18,26
Antigua and Barbuda,2020-06-19,26
Antigua and Barbuda,2020-06-02,26
Antigua and Barbuda,2020-06-20,26
Antigua and Barbuda,2020-06-21,26
Antigua and Barbuda,2020-06-22,26
Antigua and Barbuda,2020-06-23,26
Antigua and Barbuda,2020-06-24,26
Antigua and Barbuda,2020-06-25,65
Antigua and Barbuda,2020-06-26,65
Antigua and Barbuda,2020-06-27,65
Antigua and Barbuda,2020-06-28,69
Antigua and Barbuda,2020-06-29,69
Antigua and Barbuda,2020-06-03,26
Antigua and Barbuda,2020-06-30,69
Antigua and Barbuda,2020-06-04,26
Antigua and Barbuda,2020-06-05,26
Antigua and Barbuda,2020-06-06,26
Antigua and Barbuda,2020-06-07,26
Antigua and Barbuda,2020-06-08,26
Antigua and Barbuda,2020-06-09,26
Antigua and Barbuda,2020-07-01,69
Antigua and Barbuda,2020-07-02,69
Antigua and Barbuda,2020-07-03,68
Antigua and Barbuda,2020-07-04,68
Antigua and Barbuda,2020-07-05,68
Antigua and Barbuda,2020-07-06,70
Antigua and Barbuda,2020-07-07,70
Argentina,2020-01-22,0
Argentina,2020-01-23,0
Argentina,2020-01-24,0
Argentina,2020-01-25,0
Argentina,2020-01-26,0
Argentina,2020-01-27,0
Argentina,2020-01-28,0
Argentina,2020-01-29,0
Argentina,2020-01-30,0
Argentina,2020-01-31,0
Argentina,2020-02-01,0
Argentina,2020-02-10,0
Argentina,2020-02-11,0
Argentina,2020-02-12,0
Argentina,2020-02-13,0
Argentina,2020-02-14,0
Argentina,2020-02-15,0
Argentina,2020-02-16,0
Argentina,2020-02-17,0
Argentina,2020-02-18,0
Argentina,2020-02-19,0
Argentina,2020-02-02,0
Argentina,2020-02-20,0
Argentina,2020-02-21,0
Argentina,2020-02-22,0
Argentina,2020-02-23,0
Argentina,2020-02-24,0
Argentina,2020-02-25,0
Argentina,2020-02-26,0
Argentina,2020-02-27,0
Argentina,2020-02-28,0
Argentina,2020-02-29,0
Argentina,2020-02-03,0
Argentina,2020-02-04,0
Argentina,2020-02-05,0
Argentina,2020-02-06,0
Argentina,2020-02-07,0
Argentina,2020-02-08,0
Argentina,2020-02-09,0
Argentina,2020-03-01,0
Argentina,2020-03-10,17
Argentina,2020-03-11,19
Argentina,2020-03-12,19
Argentina,2020-03-13,31
Argentina,2020-03-14,34
Argentina,2020-03-15,45
Argentina,2020-03-16,56
Argentina,2020-03-17,68
Argentina,2020-03-18,79
Argentina,2020-03-19,97
Argentina,2020-03-02,0
Argentina,2020-03-20,128
Argentina,2020-03-21,158
Argentina,2020-03-22,266
Argentina,2020-03-23,301
Argentina,2020-03-24,387
Argentina,2020-03-25,387
Argentina,2020-03-26,502
Argentina,2020-03-27,589
Argentina,2020-03-28,690
Argentina,2020-03-29,745
Argentina,2020-03-03,1
Argentina,2020-03-30,820
Argentina,2020-03-31,1054
Argentina,2020-03-04,1
Argentina,2020-03-05,1
Argentina,2020-03-06,2
Argentina,2020-03-07,8
Argentina,2020-03-08,12
Argentina,2020-03-09,12
Argentina,2020-04-01,1054
Argentina,2020-04-10,1975
Argentina,2020-04-11,1975
Argentina,2020-04-12,2142
Argentina,2020-04-13,2208
Argentina,2020-04-14,2277
Argentina,2020-04-15,2443
Argentina,2020-04-16,2571
Argentina,2020-04-17,2669
Argentina,2020-04-18,2758
Argentina,2020-04-19,2839
Argentina,2020-04-02,1133
Argentina,2020-04-20,2941
Argentina,2020-04-21,3031
Argentina,2020-04-22,3144
Argentina,2020-04-23,3435
Argentina,2020-04-24,3607
Argentina,2020-04-25,3780
Argentina,2020-04-26,3892
Argentina,2020-04-27,4003
Argentina,2020-04-28,4127
Argentina,2020-04-29,4285
Argentina,2020-04-03,1265
Argentina,2020-04-30,4428
Argentina,2020-04-04,1451
Argentina,2020-04-05,1451
Argentina,2020-04-06,1554
Argentina,2020-04-07,1628
Argentina,2020-04-08,1715
Argentina,2020-04-09,1795
Argentina,2020-05-01,4532
Argentina,2020-05-10,6034
Argentina,2020-05-11,6278
Argentina,2020-05-12,6563
Argentina,2020-05-13,6879
Argentina,2020-05-14,7134
Argentina,2020-05-15,7479
Argentina,2020-05-16,7805
Argentina,2020-05-17,8068
Argentina,2020-05-18,8371
Argentina,2020-05-19,8809
Argentina,2020-05-02,4681
Argentina,2020-05-20,9283
Argentina,2020-05-21,9931
Argentina,2020-05-22,10649
Argentina,2020-05-23,11353
Argentina,2020-05-24,12076
Argentina,2020-05-25,12628
Argentina,2020-05-26,13228
Argentina,2020-05-27,13933
Argentina,2020-05-28,14702
Argentina,2020-05-29,15419
Argentina,2020-05-03,4783
Argentina,2020-05-30,16214
Argentina,2020-05-31,16851
Argentina,2020-05-04,4887
Argentina,2020-05-05,5020
Argentina,2020-05-06,5208
Argentina,2020-05-07,5371
Argentina,2020-05-08,5611
Argentina,2020-05-09,5776
Argentina,2020-06-01,17415
Argentina,2020-06-10,25987
Argentina,2020-06-11,27373
Argentina,2020-06-12,28764
Argentina,2020-06-13,30295
Argentina,2020-06-14,31577
Argentina,2020-06-15,32785
Argentina,2020-06-16,34159
Argentina,2020-06-17,35552
Argentina,2020-06-18,37510
Argentina,2020-06-19,39570
Argentina,2020-06-02,18319
Argentina,2020-06-20,41204
Argentina,2020-06-21,42785
Argentina,2020-06-22,44931
Argentina,2020-06-23,47203
Argentina,2020-06-24,49851
Argentina,2020-06-25,52457
Argentina,2020-06-26,55343
Argentina,2020-06-27,57744
Argentina,2020-06-28,59933
Argentina,2020-06-29,62268
Argentina,2020-06-03,19268
Argentina,2020-06-30,64530
Argentina,2020-06-04,20197
Argentina,2020-06-05,21037
Argentina,2020-06-06,22020
Argentina,2020-06-07,22794
Argentina,2020-06-08,23620
Argentina,2020-06-09,24761
Argentina,2020-07-01,67197
Argentina,2020-07-02,69941
Argentina,2020-07-03,72786
Argentina,2020-07-04,75376
Argentina,2020-07-05,77815
Argentina,2020-07-06,80447
Argentina,2020-07-07,83426
Armenia,2020-01-22,0
Armenia,2020-01-23,0
Armenia,2020-01-24,0
Armenia,2020-01-25,0
Armenia,2020-01-26,0
Armenia,2020-01-27,0
Armenia,2020-01-28,0
Armenia,2020-01-29,0
Armenia,2020-01-30,0
Armenia,2020-01-31,0
Armenia,2020-02-01,0
Armenia,2020-02-10,0
Armenia,2020-02-11,0
Armenia,2020-02-12,0
Armenia,2020-02-13,0
Armenia,2020-02-14,0
Armenia,2020-02-15,0
Armenia,2020-02-16,0
Armenia,2020-02-17,0
Armenia,2020-02-18,0
Armenia,2020-02-19,0
Armenia,2020-02-02,0
Armenia,2020-02-20,0
Armenia,2020-02-21,0
Armenia,2020-02-22,0
Armenia,2020-02-23,0
Armenia,2020-02-24,0
Armenia,2020-02-25,0
Armenia,2020-02-26,0
Armenia,2020-02-27,0
Armenia,2020-02-28,0
Armenia,2020-02-29,0
Armenia,2020-02-03,0
Armenia,2020-02-04,0
Armenia,2020-02-05,0
Armenia,2020-02-06,0
Armenia,2020-02-07,0
Armenia,2020-02-08,0
Armenia,2020-02-09,0
Armenia,2020-03-01,1
Armenia,2020-03-10,1
Armenia,2020-03-11,1
Armenia,2020-03-12,4
Armenia,2020-03-13,8
Armenia,2020-03-14,18
Armenia,2020-03-15,26
Armenia,2020-03-16,52
Armenia,2020-03-17,78
Armenia,2020-03-18,84
Armenia,2020-03-19,115
Armenia,2020-03-02,1
Armenia,2020-03-20,136
Armenia,2020-03-21,160
Armenia,2020-03-22,194
Armenia,2020-03-23,235
Armenia,2020-03-24,249
Armenia,2020-03-25,265
Armenia,2020-03-26,290
Armenia,2020-03-27,329
Armenia,2020-03-28,407
Armenia,2020-03-29,424
Armenia,2020-03-03,1
Armenia,2020-03-30,482
Armenia,2020-03-31,532
Armenia,2020-03-04,1
Armenia,2020-03-05,1
Armenia,2020-03-06,1
Armenia,2020-03-07,1
Armenia,2020-03-08,1
Armenia,2020-03-09,1
Armenia,2020-04-01,571
Armenia,2020-04-10,937
Armenia,2020-04-11,967
Armenia,2020-04-12,1013
Armenia,2020-04-13,1039
Armenia,2020-04-14,1067
Armenia,2020-04-15,1111
Armenia,2020-04-16,1159
Armenia,2020-04-17,1201
Armenia,2020-04-18,1248
Armenia,2020-04-19,1291
Armenia,2020-04-02,663
Armenia,2020-04-20,1339
Armenia,2020-04-21,1401
Armenia,2020-04-22,1473
Armenia,2020-04-23,1523
Armenia,2020-04-24,1596
Armenia,2020-04-25,1677
Armenia,2020-04-26,1746
Armenia,2020-04-27,1808
Armenia,2020-04-28,1867
Armenia,2020-04-29,1932
Armenia,2020-04-03,736
Armenia,2020-04-30,2066
Armenia,2020-04-04,770
Armenia,2020-04-05,822
Armenia,2020-04-06,833
Armenia,2020-04-07,853
Armenia,2020-04-08,881
Armenia,2020-04-09,921
Armenia,2020-05-01,2148
Armenia,2020-05-10,3313
Armenia,2020-05-11,3392
Armenia,2020-05-12,3538
Armenia,2020-05-13,3718
Armenia,2020-05-14,3860
Armenia,2020-05-15,4044
Armenia,2020-05-16,4283
Armenia,2020-05-17,4472
Armenia,2020-05-18,4823
Armenia,2020-05-19,5041
Armenia,2020-05-02,2273
Armenia,2020-05-20,5271
Armenia,2020-05-21,5606
Armenia,2020-05-22,5928
Armenia,2020-05-23,6302
Armenia,2020-05-24,6661
Armenia,2020-05-25,7113
Armenia,2020-05-26,7402
Armenia,2020-05-27,7774
Armenia,2020-05-28,8216
Armenia,2020-05-29,8676
Armenia,2020-05-03,2386
Armenia,2020-05-30,8927
Armenia,2020-05-31,9282
Armenia,2020-05-04,2507
Armenia,2020-05-05,2619
Armenia,2020-05-06,2782
Armenia,2020-05-07,2884
Armenia,2020-05-08,3029
Armenia,2020-05-09,3175
Armenia,2020-06-01,9492
Armenia,2020-06-10,14103
Armenia,2020-06-11,14669
Armenia,2020-06-12,15281
Armenia,2020-06-13,16004
Armenia,2020-06-14,16667
Armenia,2020-06-15,17064
Armenia,2020-06-16,17489
Armenia,2020-06-17,18033
Armenia,2020-06-18,18698
Armenia,2020-06-19,19157
Armenia,2020-06-02,10009
Armenia,2020-06-20,19708
Armenia,2020-06-21,20268
Armenia,2020-06-22,20588
Armenia,2020-06-23,21006
Armenia,2020-06-24,21717
Armenia,2020-06-25,22488
Armenia,2020-06-26,23247
Armenia,2020-06-27,23909
Armenia,2020-06-28,24645
Armenia,2020-06-29,25127
Armenia,2020-06-03,10524
Armenia,2020-06-30,25542
Armenia,2020-06-04,11221
Armenia,2020-06-05,11817
Armenia,2020-06-06,12364
Armenia,2020-06-07,13130
Armenia,2020-06-08,13325
Armenia,2020-06-09,13675
Armenia,2020-07-01,26065
Armenia,2020-07-02,26658
Armenia,2020-07-03,27320
Armenia,2020-07-04,27900
Armenia,2020-07-05,28606
Armenia,2020-07-06,28936
Armenia,2020-07-07,29285
Australia,2020-01-22,0
Australia,2020-01-23,0
Australia,2020-01-24,0
Australia,2020-01-25,0
Australia,2020-01-26,4
Australia,2020-01-27,5
Australia,2020-01-28,5
Australia,2020-01-29,6
Australia,2020-01-30,9
Australia,2020-01-31,9
Australia,2020-02-01,12
Australia,2020-02-10,15
Australia,2020-02-11,15
Australia,2020-02-12,15
Australia,2020-02-13,15
Australia,2020-02-14,15
Australia,2020-02-15,15
Australia,2020-02-16,15
Australia,2020-02-17,15
Australia,2020-02-18,15
Australia,2020-02-19,15
Australia,2020-02-02,12
Australia,2020-02-20,15
Australia,2020-02-21,15
Australia,2020-02-22,15
Australia,2020-02-23,15
Australia,2020-02-24,15
Australia,2020-02-25,15
Australia,2020-02-26,15
Australia,2020-02-27,15
Australia,2020-02-28,15
Australia,2020-02-29,25
Australia,2020-02-03,12
Australia,2020-02-04,13
Australia,2020-02-05,13
Australia,2020-02-06,14
Australia,2020-02-07,15
Australia,2020-02-08,15
Australia,2020-02-09,15
Australia,2020-03-01,27
Australia,2020-03-10,107
Australia,2020-03-11,128
Australia,2020-03-12,128
Australia,2020-03-13,200
Australia,2020-03-14,250
Australia,2020-03-15,297
Australia,2020-03-16,377
Australia,2020-03-17,452
Australia,2020-03-18,568
Australia,2020-03-19,681
Australia,2020-03-02,30
Australia,2020-03-20,791
Australia,2020-03-21,1071
Australia,2020-03-22,1549
Australia,2020-03-23,1682
Australia,2020-03-24,2044
Australia,2020-03-25,2364
Australia,2020-03-26,2810
Australia,2020-03-27,3143
Australia,2020-03-28,3640
Australia,2020-03-29,3984
Australia,2020-03-03,39
Australia,2020-03-30,4361
Australia,2020-03-31,4559
Australia,2020-03-04,52
Australia,2020-03-05,55
Australia,2020-03-06,60
Australia,2020-03-07,63
Australia,2020-03-08,76
Australia,2020-03-09,91
Australia,2020-04-01,4862
Australia,2020-04-10,6215
Australia,2020-04-11,6303
Australia,2020-04-12,6315
Australia,2020-04-13,6351
Australia,2020-04-14,6415
Australia,2020-04-15,6440
Australia,2020-04-16,6462
Australia,2020-04-17,6522
Australia,2020-04-18,6568
Australia,2020-04-19,6610
Australia,2020-04-02,5116
Australia,2020-04-20,6623
Australia,2020-04-21,6645
Australia,2020-04-22,6652
Australia,2020-04-23,6662
Australia,2020-04-24,6677
Australia,2020-04-25,6694
Australia,2020-04-26,6714
Australia,2020-04-27,6721
Australia,2020-04-28,6744
Australia,2020-04-29,6752
Australia,2020-04-03,5330
Australia,2020-04-30,6766
Australia,2020-04-04,5550
Australia,2020-04-05,5687
Australia,2020-04-06,5797
Australia,2020-04-07,5895
Australia,2020-04-08,6010
Australia,2020-04-09,6108
Australia,2020-05-01,6778
Australia,2020-05-10,6948
Australia,2020-05-11,6970
Australia,2020-05-12,6980
Australia,2020-05-13,6989
Australia,2020-05-14,7019
Australia,2020-05-15,7035
Australia,2020-05-16,7044
Australia,2020-05-17,7054
Australia,2020-05-18,7068
Australia,2020-05-19,7072
Australia,2020-05-02,6799
Australia,2020-05-20,7081
Australia,2020-05-21,7095
Australia,2020-05-22,7099
Australia,2020-05-23,7114
Australia,2020-05-24,7114
Australia,2020-05-25,7126
Australia,2020-05-26,7139
Australia,2020-05-27,7150
Australia,2020-05-28,7165
Australia,2020-05-29,7184
Australia,2020-05-03,6822
Australia,2020-05-30,7192
Australia,2020-05-31,7202
Australia,2020-05-04,6847
Australia,2020-05-05,6875
Australia,2020-05-06,6894
Australia,2020-05-07,6913
Australia,2020-05-08,6918
Australia,2020-05-09,6939
Australia,2020-06-01,7221
Australia,2020-06-10,7285
Australia,2020-06-11,7289
Australia,2020-06-12,7294
Australia,2020-06-13,7320
Australia,2020-06-14,7335
Australia,2020-06-15,7347
Australia,2020-06-16,7370
Australia,2020-06-17,7391
Australia,2020-06-18,7409
Australia,2020-06-19,7411
Australia,2020-06-02,7229
Australia,2020-06-20,7461
Australia,2020-06-21,7474
Australia,2020-06-22,7492
Australia,2020-06-23,7521
Australia,2020-06-24,7558
Australia,2020-06-25,7595
Australia,2020-06-26,7601
Australia,2020-06-27,7686
Australia,2020-06-28,7764
Australia,2020-06-29,7834
Australia,2020-06-03,7240
Australia,2020-06-30,7920
Australia,2020-06-04,7247
Australia,2020-06-05,7252
Australia,2020-06-06,7259
Australia,2020-06-07,7265
Australia,2020-06-08,7267
Australia,2020-06-09,7274
Australia,2020-07-01,8001
Australia,2020-07-02,8066
Australia,2020-07-03,8260
Australia,2020-07-04,8443
Australia,2020-07-05,8583
Australia,2020-07-06,8755
Australia,2020-07-07,8886
Austria,2020-01-22,0
Austria,2020-01-23,0
Austria,2020-01-24,0
Austria,2020-01-25,0
Austria,2020-01-26,0
Austria,2020-01-27,0
Austria,2020-01-28,0
Austria,2020-01-29,0
Austria,2020-01-30,0
Austria,2020-01-31,0
Austria,2020-02-01,0
Austria,2020-02-10,0
Austria,2020-02-11,0
Austria,2020-02-12,0
Austria,2020-02-13,0
Austria,2020-02-14,0
Austria,2020-02-15,0
Austria,2020-02-16,0
Austria,2020-02-17,0
Austria,2020-02-18,0
Austria,2020-02-19,0
Austria,2020-02-02,0
Austria,2020-02-20,0
Austria,2020-02-21,0
Austria,2020-02-22,0
Austria,2020-02-23,0
Austria,2020-02-24,0
Austria,2020-02-25,2
Austria,2020-02-26,2
Austria,2020-02-27,3
Austria,2020-02-28,3
Austria,2020-02-29,9
Austria,2020-02-03,0
Austria,2020-02-04,0
Austria,2020-02-05,0
Austria,2020-02-06,0
Austria,2020-02-07,0
Austria,2020-02-08,0
Austria,2020-02-09,0
Austria,2020-03-01,14
Austria,2020-03-10,182
Austria,2020-03-11,246
Austria,2020-03-12,302
Austria,2020-03-13,504
Austria,2020-03-14,655
Austria,2020-03-15,860
Austria,2020-03-16,1018
Austria,2020-03-17,1332
Austria,2020-03-18,1646
Austria,2020-03-19,2013
Austria,2020-03-02,18
Austria,2020-03-20,2388
Austria,2020-03-21,2814
Austria,2020-03-22,3582
Austria,2020-03-23,4474
Austria,2020-03-24,5283
Austria,2020-03-25,5588
Austria,2020-03-26,6909
Austria,2020-03-27,7657
Austria,2020-03-28,8271
Austria,2020-03-29,8788
Austria,2020-03-03,21
Austria,2020-03-30,9618
Austria,2020-03-31,10180
Austria,2020-03-04,29
Austria,2020-03-05,41
Austria,2020-03-06,55
Austria,2020-03-07,79
Austria,2020-03-08,104
Austria,2020-03-09,131
Austria,2020-04-01,10711
Austria,2020-04-10,13555
Austria,2020-04-11,13806
Austria,2020-04-12,13945
Austria,2020-04-13,14041
Austria,2020-04-14,14226
Austria,2020-04-15,14336
Austria,2020-04-16,14476
Austria,2020-04-17,14595
Austria,2020-04-18,14671
Austria,2020-04-19,14749
Austria,2020-04-02,11129
Austria,2020-04-20,14795
Austria,2020-04-21,14873
Austria,2020-04-22,14925
Austria,2020-04-23,15002
Austria,2020-04-24,15071
Austria,2020-04-25,15148
Austria,2020-04-26,15225
Austria,2020-04-27,15274
Austria,2020-04-28,15357
Austria,2020-04-29,15402
Austria,2020-04-03,11524
Austria,2020-04-30,15452
Austria,2020-04-04,11781
Austria,2020-04-05,12051
Austria,2020-04-06,12297
Austria,2020-04-07,12639
Austria,2020-04-08,12942
Austria,2020-04-09,13244
Austria,2020-05-01,15531
Austria,2020-05-10,15871
Austria,2020-05-11,15882
Austria,2020-05-12,15961
Austria,2020-05-13,15997
Austria,2020-05-14,16058
Austria,2020-05-15,16109
Austria,2020-05-16,16201
Austria,2020-05-17,16242
Austria,2020-05-18,16269
Austria,2020-05-19,16321
Austria,2020-05-02,15558
Austria,2020-05-20,16353
Austria,2020-05-21,16404
Austria,2020-05-22,16436
Austria,2020-05-23,16486
Austria,2020-05-24,16503
Austria,2020-05-25,16539
Austria,2020-05-26,16557
Austria,2020-05-27,16591
Austria,2020-05-28,16628
Austria,2020-05-29,16655
Austria,2020-05-03,15597
Austria,2020-05-30,16685
Austria,2020-05-31,16731
Austria,2020-05-04,15621
Austria,2020-05-05,15650
Austria,2020-05-06,15684
Austria,2020-05-07,15752
Austria,2020-05-08,15774
Austria,2020-05-09,15833
Austria,2020-06-01,16733
Austria,2020-06-10,17005
Austria,2020-06-11,17034
Austria,2020-06-12,17064
Austria,2020-06-13,17078
Austria,2020-06-14,17109
Austria,2020-06-15,17135
Austria,2020-06-16,17189
Austria,2020-06-17,17203
Austria,2020-06-18,17223
Austria,2020-06-19,17271
Austria,2020-06-02,16759
Austria,2020-06-20,17323
Austria,2020-06-21,17341
Austria,2020-06-22,17380
Austria,2020-06-23,17408
Austria,2020-06-24,17449
Austria,2020-06-25,17477
Austria,2020-06-26,17522
Austria,2020-06-27,17580
Austria,2020-06-28,17654
Austria,2020-06-29,17723
Austria,2020-06-03,16771
Austria,2020-06-30,17766
Austria,2020-06-04,16805
Austria,2020-06-05,16843
Austria,2020-06-06,16898
Austria,2020-06-07,16902
Austria,2020-06-08,16968
Austria,2020-06-09,16979
Austria,2020-07-01,17873
Austria,2020-07-02,17941
Austria,2020-07-03,18050
Austria,2020-07-04,18165
Austria,2020-07-05,18280
Austria,2020-07-06,18365
Austria,2020-07-07,18421
Azerbaijan,2020-01-22,0
Azerbaijan,2020-01-23,0
Azerbaijan,2020-01-24,0
Azerbaijan,2020-01-25,0
Azerbaijan,2020-01-26,0
Azerbaijan,2020-01-27,0
Azerbaijan,2020-01-28,0
Azerbaijan,2020-01-29,0
Azerbaijan,2020-01-30,0
Azerbaijan,2020-01-31,0
Azerbaijan,2020-02-01,0
Azerbaijan,2020-02-10,0
Azerbaijan,2020-02-11,0
Azerbaijan,2020-02-12,0
Azerbaijan,2020-02-13,0
Azerbaijan,2020-02-14,0
Azerbaijan,2020-02-15,0
Azerbaijan,2020-02-16,0
Azerbaijan,2020-02-17,0
Azerbaijan,2020-02-18,0
Azerbaijan,2020-02-19,0
Azerbaijan,2020-02-02,0
Azerbaijan,2020-02-20,0
Azerbaijan,2020-02-21,0
Azerbaijan,2020-02-22,0
Azerbaijan,2020-02-23,0
Azerbaijan,2020-02-24,0
Azerbaijan,2020-02-25,0
Azerbaijan,2020-02-26,0
Azerbaijan,2020-02-27,0
Azerbaijan,2020-02-28,0
Azerbaijan,2020-02-29,0
Azerbaijan,2020-02-03,0
Azerbaijan,2020-02-04,0
Azerbaijan,2020-02-05,0
Azerbaijan,2020-02-06,0
Azerbaijan,2020-02-07,0
Azerbaijan,2020-02-08,0
Azerbaijan,2020-02-09,0
Azerbaijan,2020-03-01,3
Azerbaijan,2020-03-10,11
Azerbaijan,2020-03-11,11
Azerbaijan,2020-03-12,11
Azerbaijan,2020-03-13,15
Azerbaijan,2020-03-14,15
Azerbaijan,2020-03-15,23
Azerbaijan,2020-03-16,28
Azerbaijan,2020-03-17,28
Azerbaijan,2020-03-18,28
Azerbaijan,2020-03-19,44
Azerbaijan,2020-03-02,3
Azerbaijan,2020-03-20,44
Azerbaijan,2020-03-21,53
Azerbaijan,2020-03-22,65
Azerbaijan,2020-03-23,72
Azerbaijan,2020-03-24,87
Azerbaijan,2020-03-25,93
Azerbaijan,2020-03-26,122
Azerbaijan,2020-03-27,165
Azerbaijan,2020-03-28,182
Azerbaijan,2020-03-29,209
Azerbaijan,2020-03-03,3
Azerbaijan,2020-03-30,273
Azerbaijan,2020-03-31,298
Azerbaijan,2020-03-04,3
Azerbaijan,2020-03-05,6
Azerbaijan,2020-03-06,6
Azerbaijan,2020-03-07,9
Azerbaijan,2020-03-08,9
Azerbaijan,2020-03-09,9
Azerbaijan,2020-04-01,359
Azerbaijan,2020-04-10,991
